300000 1 50000
item1          31518 90103
item36058          23931 28574
item36059          22344 11162
item36060          5949 50419
item36061          45270 13433
item36062          37507 48759
item36063          24006 39457
item36064          27211 3517
item36065          18097 50315
item36066          17219 32938
item36067          5541 72726
item36068          36634 59394
item36069          48315 65626
item36070          17612 14855
item36071          10794 41538
item36072          7570 70592
item36073          43932 56350
item36074          28635 8412
item36075          13541 19706
item36076          31676 84217
item36077          23701 97426
item36078          1897 66906
item36079          45072 13461
item36080          46788 23934
item36081          48140 92350
item36082          44301 57590
item36083          26420 49324
item36084          38945 94720
item36085          23888 12717
item36086          36528 30626
item36087          18540 14738
item36088          22840 13053
item36089          33170 35488
item36090          8779 10374
item36091          36749 89096
item36092          4375 65860
item36093          18066 28781
item36094          19148 63386
item36095          17458 20555
item36096          38890 22682
item36097          1364 1213
item36098          49447 53796
item36099          32022 99021
item36100          37320 698
item36101          2012 9182
item36102          24877 51436
item36103          31622 68903
item36104          12256 41587
item36105          17447 79070
item36106          16452 26740
item36107          2607 34186
item36108          1856 85328
item36109          11092 2219
item36110          28582 36628
item36111          4444 95000
item36112          1340 44523
item36113          31525 57975
item36114          37337 99581
item36115          24437 18799
item36116          38411 52080
item36117          44585 90915
item36118          22448 28193
item36119          37094 98544
item36120          4629 6899
item36121          5701 49139
item36122          30988 45348
item36123          31378 94837
item36124          45389 98456
item36125          13597 88220
item36126          44572 67418
item36127          26366 32377
item36128          26159 19737
item36129          8533 11704
item36130          6088 51846
item36131          13184 66905
item36132          25675 64873
item36133          29699 61529
item36134          2168 63582
item36135          15682 95278
item36136          46263 71952
item36137          1917 75240
item36138          39201 3156
item36139          20462 64163
item36140          37802 32904
item36141          1408 80373
item36142          37571 67672
item36143          8623 16171
item36144          5304 99573
item36145          29734 11597
item36146          41230 76158
item36147          25890 65249
item36148          19971 15020
item36149          32760 21492
item36150          40328 77948
item36151          24910 8628
item36152          21680 62502
item36153          12164 59169
item36154          6816 20153
item36155          16171 8339
item36156          35756 62806
item36157          15011 52044
item36158          41282 42557
item36159          4071 66294
item36160          15123 39506
item36161          34249 25135
item36162          32539 87051
item36163          37890 97746
item36164          636 12280
item36165          34990 90480
item36166          47815 90438
item36167          21286 10165
item36168          11299 10960
item36169          17165 67602
item36170          41616 50795
item36171          11671 30376
item36172          38685 40521
item36173          48044 10804
item36174          29068 98054
item36175          32906 41630
item36176          37588 31611
item36177          36862 99695
item36178          37618 38503
item36179          44 54704
item36180          27031 86993
item36181          49217 67892
item36182          32014 96236
item36183          9227 8453
item36184          41974 20555
item36185          38634 88139
item36186          38207 49194
item36187          35395 40862
item36188          38527 86798
item36189          20894 18550
item36190          42079 36254
item36191          40557 15749
item36192          7041 48892
item36193          8571 40910
item36194          15151 68560
item36195          45061 39763
item36196          13154 52544
item36197          29431 40448
item36198          46302 12946
item36199          18419 62204
item36200          36264 43324
item36201          21154 34706
item36202          44274 33795
item36203          43226 6037
item36204          19104 38051
item36205          544 19608
item36206          47233 1210
item36207          29446 55408
item36208          34129 89955
item36209          26680 73008
item36210          21916 30012
item36211          38853 66527
item36212          10139 55083
item36213          17831 58705
item36214          46833 5034
item36215          44119 33990
item36216          5557 93757
item36217          24825 70255
item36218          5270 29951
item36219          6531 54072
item36220          33290 41807
item36221          8740 29407
item36222          17119 79133
item36223          5563 92732
item36224          47844 15138
item36225          4563 82511
item36226          35852 59835
item36227          24202 22871
item36228          27999 73336
item36229          38438 50416
item36230          23088 5703
item36231          37108 47293
item36232          41944 71158
item36233          43044 14699
item36234          7194 86370
item36235          34772 33080
item36236          29851 9255
item36237          42385 85045
item36238          46147 51800
item36239          31907 10405
item36240          1951 57371
item36241          31361 82435
item36242          46090 34690
item36243          5229 76165
item36244          22696 56912
item36245          41998 18160
item36246          39935 47561
item36247          45979 99476
item36248          16741 7410
item36249          44872 29151
item36250          47799 25809
item36251          20590 63181
item36252          41050 56959
item36253          30071 28135
item36254          21622 45291
item36255          16942 57
item36256          29320 75732
item36257          47749 95694
item36258          15845 70312
item36259          31605 74458
item36260          24613 89071
item36261          37866 53327
item36262          9864 95842
item36263          4856 57609
item36264          47946 23451
item36265          35108 5890
item36266          12294 18417
item36267          49238 4440
item36268          30534 59562
item36269          46627 3431
item36270          44856 88290
item36271          47132 59287
item36272          34056 47867
item36273          28456 94887
item36274          5867 1826
item36275          6553 29557
item36276          16363 82866
item36277          32546 34384
item36278          42694 64811
item36279          11675 20445
item36280          41369 21411
item36281          46373 65371
item36282          14661 14930
item36283          24099 8606
item36284          21184 91650
item36285          10608 79504
item36286          826 47890
item36287          3469 20885
item36288          4924 99969
item36289          821 58820
item36290          6946 13090
item36291          981 6312
item36292          45618 22251
item36293          23249 61979
item36294          6293 77699
item36295          44493 42775
item36296          33679 90578
item36297          2091 7734
item36298          49888 97400
item36299          42753 43096
item36300          17245 6231
item36301          3603 31297
item36302          247 72298
item36303          29490 61675
item36304          22971 1269
item36305          29723 67376
item36306          26593 41825
item36307          39237 63068
item36308          3261 90443
item36309          14088 62958
item36310          24349 58600
item36311          31141 56668
item36312          32527 33653
item36313          47673 96965
item36314          41607 94904
item36315          49726 37289
item36316          12822 7491
item36317          38479 19107
item36318          24400 85423
item36319          13097 28195
item36320          4254 85802
item36321          19365 18248
item36322          8165 49154
item36323          29357 8561
item36324          47160 9854
item36325          43682 26098
item36326          31961 8878
item36327          4717 70455
item36328          8594 1712
item36329          39819 84199
item36330          17640 6524
item36331          2596 31799
item36332          44661 24302
item36333          10056 14090
item36334          5182 73001
item36335          49649 41991
item36336          49549 28464
item36337          44191 20542
item36338          10556 8569
item36339          42551 25342
item36340          24266 28294
item36341          13027 22121
item36342          11892 5287
item36343          31626 77507
item36344          11302 59704
item36345          13600 94403
item36346          10758 89313
item36347          34960 70562
item36348          48290 88262
item36349          27698 45805
item36350          48296 30852
item36351          32671 11506
item36352          49380 58589
item36353          23283 66595
item36354          10754 72011
item36355          27606 84045
item36356          41528 16740
item36357          343 45181
item36358          31210 77481
item36359          28652 45214
item36360          30063 91402
item36361          44870 36829
item36362          34157 63799
item36363          2990 44672
item36364          30833 53462
item36365          6946 80903
item36366          48079 89293
item36367          38622 49197
item36368          36421 38045
item36369          44093 44810
item36370          6345 37562
item36371          3280 54918
item36372          28738 18507
item36373          3811 43756
item36374          45826 91874
item36375          26987 57419
item36376          12188 73399
item36377          9657 53244
item36378          11928 89568
item36379          28830 99512
item36380          45008 69553
item36381          10077 28989
item36382          18859 30434
item36383          9485 69634
item36384          39013 51254
item36385          29637 46060
item36386          28089 35214
item36387          36646 69204
item36388          46996 9973
item36389          37278 73005
item36390          28801 50741
item36391          7278 47285
item36392          19922 24425
item36393          22877 30910
item36394          4453 32783
item36395          20170 19253
item36396          19185 11923
item36397          28685 116
item36398          44549 76499
item36399          46433 92824
item36400          33079 64846
item36401          34838 21365
item36402          2457 60367
item36403          32432 29026
item36404          45495 38332
item36405          27246 26290
item36406          22950 77176
item36407          42237 88741
item36408          23955 33958
item36409          24047 22595
item36410          42000 19155
item36411          11093 59289
item36412          38625 90775
item36413          15198 38219
item36414          41581 30052
item36415          10888 64375
item36416          11122 24854
item36417          26737 28016
item36418          7213 69062
item36419          38079 26131
item36420          43731 14544
item36421          37 98408
item36422          10831 94810
item36423          41091 73249
item36424          32853 30294
item36425          5096 36463
item36426          38 99334
item36427          45072 35536
item36428          2988 66092
item36429          43624 52298
item36430          36872 21102
item36431          16470 24540
item36432          46440 18414
item36433          234 91108
item36434          26974 31169
item36435          23622 24510
item36436          22642 39660
item36437          9641 43360
item36438          42008 44613
item36439          22948 45135
item36440          15356 84261
item36441          2180 73985
item36442          32751 48533
item36443          32455 77039
item36444          38214 92734
item36445          32026 8163
item36446          25115 16359
item36447          35744 50447
item36448          47820 21789
item36449          10705 4753
item36450          18819 55566
item36451          16678 36512
item36452          3951 40249
item36453          42943 7473
item36454          1114 60583
item36455          20641 32496
item36456          19217 65299
item36457          49812 60874
item36458          4677 24662
item36459          27693 45694
item36460          11276 61162
item36461          612 17927
item36462          42130 20014
item36463          34055 11358
item36464          39239 64110
item36465          22962 28197
item36466          31062 73276
item36467          22865 3811
item36468          5456 83301
item36469          11422 28778
item36470          23584 67166
item36471          9284 21307
item36472          48884 30529
item36473          31987 97763
item36474          3933 70954
item36475          9853 19270
item36476          19511 17089
item36477          42582 314
item36478          36723 11036
item36479          1148 7346
item36480          37472 8199
item36481          19667 11391
item36482          5493 97714
item36483          31125 30878
item36484          40920 69489
item36485          44636 86135
item36486          14988 71416
item36487          21689 35334
item36488          33341 4706
item36489          19008 68055
item36490          14183 95136
item36491          13688 10812
item36492          32812 53579
item36493          6174 13097
item36494          5397 97618
item36495          43885 21007
item36496          30273 49754
item36497          43103 35947
item36498          48750 27518
item36499          17261 13082
item36500          42707 5912
item36501          9583 63381
item36502          31840 71761
item36503          25707 59264
item36504          43186 88038
item36505          21525 60389
item36506          37387 85293
item36507          20377 71843
item36508          43410 41107
item36509          46860 56347
item36510          12791 49127
item36511          29966 26981
item36512          39679 224
item36513          16604 59932
item36514          35001 36745
item36515          13205 99241
item36516          49213 67443
item36517          8442 45182
item36518          48993 46146
item36519          41631 47140
item36520          46857 26615
item36521          39870 68761
item36522          42279 76669
item36523          48830 62671
item36524          35506 14686
item36525          47161 9299
item36526          17559 58101
item36527          25714 96469
item36528          26300 93175
item36529          41916 98544
item36530          20329 2528
item36531          1092 41229
item36532          27845 22197
item36533          15992 76692
item36534          18322 51654
item36535          44918 35482
item36536          40521 13361
item36537          14605 97033
item36538          13637 29550
item36539          33255 50153
item36540          12502 34814
item36541          12995 71414
item36542          21181 30989
item36543          14670 57103
item36544          27698 53839
item36545          30448 13743
item36546          11828 14965
item36547          18849 29260
item36548          43611 96814
item36549          11411 75410
item36550          41589 34246
item36551          18576 34151
item36552          29884 2833
item36553          44757 61574
item36554          690 58073
item36555          44903 93050
item36556          478 85017
item36557          21645 31948
item36558          28607 19185
item36559          34683 93910
item36560          35589 87042
item36561          16849 9028
item36562          18622 39847
item36563          44804 39847
item36564          38826 18786
item36565          10351 91456
item36566          13396 19238
item36567          7864 29464
item36568          35675 77027
item36569          11480 47060
item36570          46098 870
item36571          72 95824
item36572          2866 58555
item36573          12277 5188
item36574          8443 53182
item36575          44775 46626
item36576          2912 28311
item36577          22442 69037
item36578          40566 73860
item36579          23617 33580
item36580          32861 75444
item36581          47794 25190
item36582          32521 11898
item36583          1262 34317
item36584          1059 99426
item36585          2401 1399
item36586          31092 47750
item36587          4867 83435
item36588          7977 40752
item36589          21657 42964
item36590          28763 27272
item36591          7313 50763
item36592          33319 44098
item36593          2028 78674
item36594          26098 6523
item36595          1011 55313
item36596          45789 14122
item36597          31394 3478
item36598          13143 19761
item36599          33963 89088
item36600          13113 84188
item36601          44582 94053
item36602          10765 46736
item36603          13852 85550
item36604          27514 41967
item36605          32627 28205
item36606          31867 87364
item36607          40357 72353
item36608          17553 54202
item36609          124 92170
item36610          3953 5334
item36611          16840 25185
item36612          48477 58985
item36613          31780 3067
item36614          646 38969
item36615          47422 81268
item36616          15632 20166
item36617          34981 77634
item36618          12326 38879
item36619          31845 31516
item36620          28351 90323
item36621          3984 56001
item36622          1663 59107
item36623          41725 24985
item36624          41621 23802
item36625          23571 12427
item36626          4236 33263
item36627          16559 96163
item36628          40786 99768
item36629          13553 37730
item36630          21310 67434
item36631          27826 5626
item36632          29599 79346
item36633          9313 38495
item36634          13930 32428
item36635          12590 54741
item36636          34682 59715
item36637          26908 59862
item36638          16793 94489
item36639          6613 6121
item36640          2478 87919
item36641          13988 43439
item36642          9759 22871
item36643          17815 22923
item36644          31795 40835
item36645          37262 92511
item36646          19596 12775
item36647          14424 27727
item36648          8593 69873
item36649          42426 30112
item36650          29037 4778
item36651          47389 18088
item36652          4255 98548
item36653          39409 86959
item36654          32591 63871
item36655          43540 25958
item36656          31685 35262
item36657          39773 60590
item36658          7335 49352
item36659          39051 97252
item36660          25761 63117
item36661          47852 11500
item36662          29299 6586
item36663          43184 62383
item36664          14648 93966
item36665          6275 5723
item36666          35165 79645
item36667          37818 33307
item36668          14364 52781
item36669          33301 72443
item36670          42371 30641
item36671          33864 99213
item36672          49990 4001
item36673          8180 56683
item36674          8728 14111
item36675          16238 69169
item36676          22879 71999
item36677          10688 37826
item36678          5705 92982
item36679          3914 1551
item36680          42860 29941
item36681          29588 74709
item36682          28375 75659
item36683          27578 6600
item36684          21926 30685
item36685          17012 37142
item36686          34563 17402
item36687          39598 11425
item36688          43695 47172
item36689          6521 57071
item36690          15178 57995
item36691          1805 60188
item36692          28984 76122
item36693          8471 17440
item36694          44815 69590
item36695          39093 52041
item36696          46243 39626
item36697          8762 66046
item36698          31744 81412
item36699          35446 67978
item36700          317 36276
item36701          43314 71425
item36702          45165 24040
item36703          18619 96944
item36704          34715 56115
item36705          33648 20781
item36706          4765 79941
item36707          4901 72540
item36708          14070 23835
item36709          14522 60221
item36710          10371 77193
item36711          12567 91945
item36712          12521 89617
item36713          43839 87210
item36714          12557 81434
item36715          17566 57499
item36716          30095 23996
item36717          6699 70718
item36718          19853 32215
item36719          37154 81198
item36720          22443 97194
item36721          30770 28758
item36722          6951 44292
item36723          40464 54681
item36724          42522 50084
item36725          37549 39270
item36726          14957 26454
item36727          24178 57359
item36728          34790 87699
item36729          15097 79902
item36730          24718 98383
item36731          10628 69667
item36732          39889 83526
item36733          35455 62316
item36734          48005 18073
item36735          20482 70506
item36736          6515 11669
item36737          35537 1557
item36738          29773 49877
item36739          30221 83245
item36740          48993 65592
item36741          16192 37271
item36742          4684 93787
item36743          40033 42700
item36744          7507 58708
item36745          21943 60992
item36746          12055 6650
item36747          27791 54722
item36748          4358 89495
item36749          26806 29947
item36750          6381 54048
item36751          4101 95917
item36752          47360 64711
item36753          25870 60701
item36754          30600 82647
item36755          11477 11539
item36756          39176 82070
item36757          21241 92522
item36758          8567 69682
item36759          29326 51816
item36760          8933 15071
item36761          35811 65399
item36762          7045 36555
item36763          15296 93464
item36764          12525 96697
item36765          46951 78405
item36766          34309 5980
item36767          23109 89239
item36768          21468 6347
item36769          26447 91212
item36770          23546 73716
item36771          31847 3733
item36772          9616 54112
item36773          38454 51057
item36774          11685 30059
item36775          2979 11460
item36776          6734 66795
item36777          24967 43450
item36778          24452 75597
item36779          5425 3340
item36780          49585 20698
item36781          13547 16433
item36782          5742 98823
item36783          35061 33570
item36784          41029 43010
item36785          18744 58063
item36786          19847 97308
item36787          25195 76580
item36788          26451 77621
item36789          34621 92799
item36790          29222 11305
item36791          5644 97022
item36792          42610 31249
item36793          19898 16531
item36794          46162 60272
item36795          9938 43691
item36796          12892 28077
item36797          516 95031
item36798          29620 31572
item36799          27823 10167
item36800          24694 74928
item36801          37125 77676
item36802          18700 63866
item36803          33085 80738
item36804          31748 84418
item36805          8438 9939
item36806          4297 67373
item36807          49942 89905
item36808          43292 92637
item36809          11239 61608
item36810          11548 34207
item36811          26875 67624
item36812          30794 53051
item36813          34888 23046
item36814          16289 22246
item36815          21518 65929
item36816          26322 49229
item36817          1500 74101
item36818          47053 32579
item36819          1053 40825
item36820          6594 24124
item36821          4438 43958
item36822          43879 40798
item36823          43440 26652
item36824          968 66401
item36825          41476 13042
item36826          32017 32745
item36827          47421 6458
item36828          29482 93004
item36829          15965 94526
item36830          6236 61110
item36831          1264 72085
item36832          18021 94254
item36833          6217 5602
item36834          7269 39558
item36835          194 83864
item36836          35190 6358
item36837          44716 69757
item36838          17887 51628
item36839          21668 25828
item36840          272 46697
item36841          24965 65006
item36842          31304 13332
item36843          26140 57121
item36844          5866 30377
item36845          46711 47254
item36846          21270 14450
item36847          34398 47145
item36848          28000 64475
item36849          25320 24680
item36850          335 35185
item36851          13970 62329
item36852          1272 66078
item36853          40723 38438
item36854          43172 49057
item36855          33481 65678
item36856          27516 61278
item36857          36149 65580
item36858          13136 2115
item36859          41672 2153
item36860          34654 59094
item36861          20486 48419
item36862          24844 31458
item36863          38702 47905
item36864          32708 56359
item36865          37864 44391
item36866          32539 42231
item36867          36525 55312
item36868          16350 53375
item36869          26043 72298
item36870          21090 96338
item36871          49464 75384
item36872          29660 47969
item36873          12286 60220
item36874          28044 37579
item36875          607 96780
item36876          29303 6612
item36877          10394 11462
item36878          28199 96545
item36879          21308 68362
item36880          39969 55341
item36881          32375 53447
item36882          32718 7787
item36883          33027 43819
item36884          47290 61770
item36885          36249 23620
item36886          19553 33760
item36887          19481 56624
item36888          33145 18051
item36889          44578 93495
item36890          37754 63789
item36891          14805 39825
item36892          36121 86110
item36893          46961 34937
item36894          12049 89895
item36895          38799 22047
item36896          7225 43497
item36897          4765 86389
item36898          5140 16938
item36899          8315 20530
item36900          18289 91219
item36901          32131 54920
item36902          8674 90281
item36903          22443 3347
item36904          8265 12965
item36905          23195 60204
item36906          18111 61656
item36907          5910 55345
item36908          35462 44317
item36909          45256 3286
item36910          20699 88317
item36911          15213 57884
item36912          36966 7576
item36913          22604 98904
item36914          39767 33657
item36915          10973 91721
item36916          41989 54746
item36917          41223 29105
item36918          11090 1507
item36919          46052 72345
item36920          13583 96690
item36921          48322 43045
item36922          20195 9316
item36923          25898 73464
item36924          27089 93358
item36925          13925 53277
item36926          29112 79462
item36927          6814 33861
item36928          43466 74339
item36929          22253 46974
item36930          25179 70040
item36931          25518 95627
item36932          46222 89035
item36933          32082 5722
item36934          9068 53153
item36935          8766 72547
item36936          6106 41457
item36937          7893 81620
item36938          46563 11272
item36939          42026 78296
item36940          12005 99722
item36941          3059 48461
item36942          31382 21470
item36943          8777 13970
item36944          41313 79667
item36945          42532 12152
item36946          28435 57144
item36947          6396 56601
item36948          5456 13785
item36949          39862 6124
item36950          39708 136
item36951          47903 64103
item36952          31501 59353
item36953          7531 76770
item36954          21889 31036
item36955          37818 73085
item36956          18056 31637
item36957          24395 98798
item36958          15972 15965
item36959          49058 43450
item36960          30833 11067
item36961          38065 25556
item36962          35032 8306
item36963          30905 65961
item36964          34884 36000
item36965          8668 41094
item36966          46920 6017
item36967          3194 81325
item36968          39654 32411
item36969          38405 51861
item36970          39324 77162
item36971          14637 53426
item36972          49622 53306
item36973          10339 8799
item36974          22974 95754
item36975          26343 57559
item36976          5317 73704
item36977          8957 86759
item36978          7983 66032
item36979          9932 34508
item36980          42418 62058
item36981          21379 92005
item36982          24689 68306
item36983          44077 11535
item36984          44086 3952
item36985          49471 44268
item36986          10855 28640
item36987          49708 13073
item36988          3453 92943
item36989          18728 40096
item36990          20098 56618
item36991          9612 32773
item36992          12545 83738
item36993          10137 53108
item36994          7986 54283
item36995          40998 15368
item36996          33724 54726
item36997          36660 18579
item36998          7530 48780
item36999          35034 31146
item37000          36508 12047
item37001          41639 38454
item37002          40186 8557
item37003          34522 16838
item37004          16003 42277
item37005          9407 7653
item37006          8509 24279
item37007          41369 97136
item37008          24310 56894
item37009          20658 98335
item37010          18939 55304
item37011          9538 49730
item37012          34762 33800
item37013          46448 76539
item37014          21415 30615
item37015          1059 38660
item37016          48435 35482
item37017          19523 49734
item37018          23023 66384
item37019          33500 36818
item37020          9927 60602
item37021          10148 26263
item37022          33591 9121
item37023          41881 83040
item37024          36828 3846
item37025          49041 10854
item37026          7919 12347
item37027          48464 52184
item37028          40762 70467
item37029          40616 31121
item37030          36106 8827
item37031          11978 70501
item37032          5136 92077
item37033          24707 29134
item37034          26266 39272
item37035          42217 50593
item37036          28444 59079
item37037          4390 59947
item37038          48949 31949
item37039          35105 34023
item37040          32358 79858
item37041          18783 2335
item37042          10720 26203
item37043          197 29192
item37044          26316 81648
item37045          42114 59985
item37046          10955 84370
item37047          49909 26665
item37048          22431 82902
item37049          17012 54809
item37050          35015 16839
item37051          3105 77130
item37052          49689 35670
item37053          41307 16528
item37054          32148 42618
item37055          24602 48880
item37056          25921 71976
item37057          46303 20105
item37058          17849 57127
item37059          29551 26912
item37060          18094 71956
item37061          13102 3219
item37062          18697 55681
item37063          28562 56073
item37064          26656 65708
item37065          7470 93319
item37066          38093 59355
item37067          17512 31021
item37068          34722 580
item37069          48521 55330
item37070          39877 73837
item37071          44339 84920
item37072          25399 45592
item37073          49066 26181
item37074          37086 87183
item37075          12492 22405
item37076          42481 75627
item37077          20937 56628
item37078          42523 72893
item37079          12673 46601
item37080          27044 12772
item37081          25495 88443
item37082          45163 70662
item37083          28035 58063
item37084          49111 70364
item37085          16112 50321
item37086          22267 39084
item37087          40301 98531
item37088          34159 33686
item37089          33337 13518
item37090          19308 46989
item37091          6578 69809
item37092          42244 17799
item37093          15576 27498
item37094          41551 86833
item37095          32895 38955
item37096          14480 28686
item37097          7966 14743
item37098          28574 73245
item37099          14210 94301
item37100          5406 44754
item37101          47090 51004
item37102          16022 45196
item37103          13170 44887
item37104          23445 64951
item37105          48306 14518
item37106          17259 56772
item37107          29219 28424
item37108          14911 68171
item37109          29609 69491
item37110          36365 83860
item37111          46614 45224
item37112          20092 73071
item37113          2303 27912
item37114          23394 53409
item37115          5281 62769
item37116          45156 16290
item37117          19579 8988
item37118          16905 92714
item37119          21609 20087
item37120          47293 29474
item37121          23055 67245
item37122          24597 39415
item37123          38877 81611
item37124          3176 75495
item37125          23722 3179
item37126          8747 25706
item37127          42026 47634
item37128          25788 86867
item37129          28663 15739
item37130          6385 23982
item37131          12723 27087
item37132          41828 47301
item37133          31430 86950
item37134          27845 88253
item37135          33842 47079
item37136          47429 3786
item37137          13487 63646
item37138          41487 65846
item37139          36847 52988
item37140          44233 14935
item37141          4802 77185
item37142          45900 95664
item37143          40325 35379
item37144          15452 74780
item37145          18922 30499
item37146          8750 57125
item37147          29839 13500
item37148          27277 10433
item37149          3368 48653
item37150          45984 88255
item37151          49412 14248
item37152          10268 18591
item37153          28907 34996
item37154          13065 82656
item37155          25187 3188
item37156          930 70146
item37157          18232 20085
item37158          14850 39543
item37159          45369 52387
item37160          4672 60572
item37161          38176 21941
item37162          48225 3926
item37163          41527 84647
item37164          8300 60654
item37165          4963 41574
item37166          35967 44539
item37167          22439 68037
item37168          27706 65378
item37169          48355 19337
item37170          5052 7928
item37171          49040 93167
item37172          34836 17991
item37173          44675 71435
item37174          7927 23194
item37175          47859 98539
item37176          27126 3625
item37177          46834 56839
item37178          32161 9713
item37179          20296 86899
item37180          20555 6684
item37181          22137 19627
item37182          28348 27335
item37183          35868 47997
item37184          16430 45712
item37185          46392 17385
item37186          22444 73430
item37187          34488 63952
item37188          24947 35052
item37189          26424 59919
item37190          29044 69449
item37191          9973 90587
item37192          3716 19097
item37193          41024 39133
item37194          25720 21280
item37195          13268 34055
item37196          16170 83153
item37197          691 99480
item37198          24457 98873
item37199          6007 55361
item37200          40993 79890
item37201          2243 74072
item37202          14340 40142
item37203          21415 62430
item37204          11300 99203
item37205          38636 55504
item37206          34056 1385
item37207          18336 48250
item37208          4541 13231
item37209          7998 1268
item37210          31484 69340
item37211          15442 461
item37212          11097 63164
item37213          41966 31339
item37214          6174 342
item37215          35857 99923
item37216          18819 53165
item37217          35395 58796
item37218          26049 90891
item37219          48290 14326
item37220          34212 64209
item37221          43340 27712
item37222          48095 16216
item37223          47238 68285
item37224          40433 42753
item37225          2444 96122
item37226          34170 68501
item37227          32911 4395
item37228          158 25493
item37229          40540 34069
item37230          48961 79133
item37231          38139 80433
item37232          2380 80344
item37233          20342 91807
item37234          13950 50204
item37235          11764 2237
item37236          32461 60123
item37237          8538 39401
item37238          44408 9179
item37239          40184 85217
item37240          3721 4802
item37241          14396 16488
item37242          365 46365
item37243          6763 21360
item37244          22266 57050
item37245          44234 19174
item37246          10021 24340
item37247          10300 81824
item37248          26282 74555
item37249          11795 64175
item37250          17209 6887
item37251          45181 1093
item37252          9459 94982
item37253          33463 90288
item37254          23570 38280
item37255          4896 68811
item37256          5558 25316
item37257          21856 33166
item37258          32751 41379
item37259          30139 3008
item37260          18904 2214
item37261          2963 48368
item37262          2685 57921
item37263          16418 98164
item37264          45358 3652
item37265          25630 78271
item37266          9260 84320
item37267          28313 64792
item37268          5165 43787
item37269          1740 16488
item37270          32970 74895
item37271          40441 18443
item37272          12488 88207
item37273          38212 6731
item37274          19768 29813
item37275          15360 95233
item37276          26786 24456
item37277          13316 72219
item37278          39544 3363
item37279          7307 5851
item37280          40841 9797
item37281          13311 27956
item37282          35950 67367
item37283          9608 78040
item37284          40225 92666
item37285          21506 65399
item37286          1512 54254
item37287          43822 60821
item37288          12566 62998
item37289          768 7656
item37290          9965 60009
item37291          21216 97768
item37292          7394 71201
item37293          1961 10183
item37294          18221 25390
item37295          37892 72768
item37296          23942 3784
item37297          5846 42911
item37298          23838 7731
item37299          12844 61830
item37300          14821 26680
item37301          39217 85629
item37302          3971 47633
item37303          12492 37019
item37304          44522 83481
item37305          21071 25478
item37306          27561 72109
item37307          529 92204
item37308          3275 91964
item37309          47370 52667
item37310          46056 83028
item37311          38794 58672
item37312          30926 50808
item37313          14005 23912
item37314          20950 70570
item37315          9521 87767
item37316          16956 6212
item37317          24438 17878
item37318          3355 98574
item37319          23116 74827
item37320          39475 9471
item37321          29546 50469
item37322          33942 25062
item37323          7878 6384
item37324          24824 72618
item37325          11597 14761
item37326          40445 97363
item37327          9608 79822
item37328          29394 46348
item37329          8705 21758
item37330          11908 80045
item37331          19251 30670
item37332          12049 22852
item37333          4905 85486
item37334          23939 91061
item37335          22275 9431
item37336          32085 39591
item37337          38331 75075
item37338          26130 73240
item37339          40387 93338
item37340          47836 94681
item37341          26352 76116
item37342          45718 58274
item37343          18543 36554
item37344          28843 14230
item37345          20424 81519
item37346          15509 80506
item37347          8868 70998
item37348          24961 74616
item37349          8768 1329
item37350          44892 2204
item37351          30615 94534
item37352          15071 22517
item37353          12221 88362
item37354          4596 75954
item37355          2492 488
item37356          20322 79979
item37357          1933 3235
item37358          27833 56094
item37359          34398 74365
item37360          2442 53825
item37361          38988 86810
item37362          2464 17111
item37363          33362 15066
item37364          13947 43810
item37365          714 58981
item37366          38392 71520
item37367          8923 92546
item37368          49360 3875
item37369          37610 8251
item37370          15257 77066
item37371          27153 78992
item37372          34307 55210
item37373          28672 52794
item37374          5817 26642
item37375          8496 72083
item37376          3495 35046
item37377          26005 13002
item37378          26401 37206
item37379          38324 70206
item37380          26417 60821
item37381          12471 70983
item37382          17706 49607
item37383          14267 24467
item37384          47396 71611
item37385          22950 83615
item37386          47012 45784
item37387          30658 62878
item37388          30303 32626
item37389          36417 52236
item37390          35447 36555
item37391          8119 45511
item37392          46309 37342
item37393          40454 26587
item37394          28229 75271
item37395          44603 53086
item37396          13631 44948
item37397          19382 35025
item37398          13787 89009
item37399          47857 88604
item37400          35482 57505
item37401          33386 29050
item37402          255 59272
item37403          40871 93443
item37404          12544 54262
item37405          40130 46046
item37406          14856 87098
item37407          10536 1312
item37408          38156 26254
item37409          17327 42254
item37410          10156 74000
item37411          21090 96620
item37412          24017 20911
item37413          35774 8694
item37414          44824 58131
item37415          46157 69722
item37416          49886 21774
item37417          40929 88495
item37418          20517 25953
item37419          9063 44172
item37420          47898 24000
item37421          47732 55146
item37422          19977 63411
item37423          1723 42231
item37424          19230 99589
item37425          9423 92701
item37426          29873 29931
item37427          46110 46391
item37428          41604 27759
item37429          45782 71167
item37430          17507 58830
item37431          14741 11890
item37432          4584 73346
item37433          8816 62290
item37434          929 45501
item37435          28192 49939
item37436          38362 41704
item37437          46667 60992
item37438          44923 71491
item37439          5876 27680
item37440          10102 30167
item37441          15203 94691
item37442          7999 34223
item37443          23933 76160
item37444          23282 29094
item37445          49782 93468
item37446          8449 56800
item37447          37375 56158
item37448          9753 3952
item37449          37162 37465
item37450          1964 83913
item37451          25175 52104
item37452          30411 66184
item37453          32491 48898
item37454          42409 35980
item37455          12204 70290
item37456          34180 24283
item37457          36790 43217
item37458          45075 17497
item37459          46298 669
