150000 1 25000
item1          7672 6743
item20128          1673 3597
item20129          8641 20513
item20130          18974 20176
item20131          19233 11139
item20132          8815 32703
item20133          10930 10394
item20134          3180 21029
item20135          14917 1567
item20136          18350 8989
item20137          19873 7099
item20138          19293 8834
item20139          8408 33644
item20140          14385 17926
item20141          18733 28325
item20142          17198 44661
item20143          22063 25992
item20144          7062 8295
item20145          495 38802
item20146          11645 9491
item20147          20148 42973
item20148          9264 29890
item20149          13684 8018
item20150          10567 34343
item20151          11937 617
item20152          24072 10888
item20153          12509 31451
item20154          17499 25970
item20155          12366 41359
item20156          22627 36975
item20157          22427 16218
item20158          1441 49610
item20159          16803 27599
item20160          19924 39777
item20161          3289 22318
item20162          8020 36407
item20163          9087 17539
item20164          15798 11276
item20165          8909 36395
item20166          18018 47185
item20167          12095 18782
item20168          17513 26248
item20169          2974 25167
item20170          11161 18285
item20171          13213 31009
item20172          4792 35868
item20173          2030 42057
item20174          18564 38392
item20175          1232 44640
item20176          18539 19195
item20177          3949 11819
item20178          24870 33195
item20179          1782 43324
item20180          18601 39768
item20181          23886 14703
item20182          24956 27654
item20183          15050 31
item20184          3641 9774
item20185          12409 45426
item20186          1796 5669
item20187          19963 6882
item20188          13864 36051
item20189          13936 13723
item20190          9077 44432
item20191          11807 40046
item20192          10199 26041
item20193          5345 44421
item20194          20367 28026
item20195          978 9527
item20196          23353 7590
item20197          13064 29942
item20198          12158 21220
item20199          8054 43315
item20200          5202 42311
item20201          10043 12419
item20202          17426 25109
item20203          128 34923
item20204          15513 30199
item20205          2746 831
item20206          19930 35821
item20207          542 10900
item20208          14227 3167
item20209          10446 49743
item20210          11192 48568
item20211          1379 23722
item20212          18600 44155
item20213          22097 28128
item20214          2014 14666
item20215          19874 23487
item20216          9046 41390
item20217          9151 15383
item20218          17169 46817
item20219          12081 49171
item20220          16937 22936
item20221          23217 3052
item20222          6840 14875
item20223          7952 17713
item20224          18910 26448
item20225          20059 40685
item20226          21516 1070
item20227          3157 48100
item20228          14352 47472
item20229          13751 27139
item20230          23934 32312
item20231          17460 33578
item20232          19130 41461
item20233          10684 35359
item20234          10134 10270
item20235          13373 15015
item20236          13490 25695
item20237          7812 12141
item20238          15543 35861
item20239          16641 31553
item20240          4819 30033
item20241          5211 45158
item20242          10488 21196
item20243          15586 43353
item20244          7197 23695
item20245          3899 15567
item20246          11032 19251
item20247          20495 16978
item20248          14767 755
item20249          12628 23521
item20250          13801 24287
item20251          7965 34934
item20252          13192 29630
item20253          19433 10788
item20254          3059 33967
item20255          11005 34687
item20256          6132 22842
item20257          5307 42053
item20258          6581 20556
item20259          24694 7925
item20260          1590 29993
item20261          16123 15795
item20262          1923 27080
item20263          16383 20972
item20264          18765 8654
item20265          23425 29209
item20266          9419 27431
item20267          20706 48283
item20268          6271 48647
item20269          10654 18392
item20270          19620 28820
item20271          12117 48661
item20272          11117 30
item20273          1887 1964
item20274          6343 25204
item20275          12893 48312
item20276          21747 12792
item20277          11490 33076
item20278          6517 29233
item20279          16843 16791
item20280          18895 29281
item20281          9741 30354
item20282          4178 45423
item20283          11689 26746
item20284          18983 7493
item20285          5953 47045
item20286          12023 12656
item20287          2393 49915
item20288          8304 46715
item20289          15909 11940
item20290          11425 39607
item20291          16662 1130
item20292          2485 8914
item20293          9655 49675
item20294          16034 49418
item20295          5319 25020
item20296          19757 5191
item20297          23275 10401
item20298          12199 49306
item20299          17843 46816
item20300          16970 32954
item20301          24415 27852
item20302          15843 36448
item20303          22219 25624
item20304          5464 26080
item20305          17826 8198
item20306          23595 46206
item20307          23083 3225
item20308          14242 35699
item20309          20096 10364
item20310          19293 16453
item20311          6447 12895
item20312          20726 28084
item20313          7429 14222
item20314          22757 17008
item20315          22551 21788
item20316          7945 7135
item20317          1406 27248
item20318          9460 7275
item20319          4133 10679
item20320          13840 39514
item20321          18544 33269
item20322          6240 7036
item20323          1208 49752
item20324          14811 3617
item20325          23333 27405
item20326          20942 48193
item20327          9156 47983
item20328          1546 9032
item20329          7066 23932
item20330          24162 42455
item20331          19814 20337
item20332          12508 20633
item20333          18015 27261
item20334          7909 7048
item20335          751 11693
item20336          18319 5142
item20337          22221 37297
item20338          11541 10529
item20339          13632 14112
item20340          15705 34865
item20341          15467 30103
item20342          21402 45884
item20343          20809 354
item20344          22146 9317
item20345          8126 20085
item20346          13926 27891
item20347          20539 35028
item20348          9303 33579
item20349          8956 48968
item20350          2189 25685
item20351          14351 28139
item20352          22471 997
item20353          15396 23970
item20354          5552 40589
item20355          22514 5831
item20356          14318 10859
item20357          19065 26409
item20358          7405 3783
item20359          6384 20305
item20360          14716 23977
item20361          13985 9577
item20362          17788 43934
item20363          16513 20413
item20364          24242 34405
item20365          1002 43094
item20366          9245 42230
item20367          6113 11533
item20368          19917 10575
item20369          10266 34213
item20370          23052 1455
item20371          21634 26515
item20372          7088 33113
item20373          12805 39916
item20374          23792 49406
item20375          4191 9209
item20376          11798 25975
item20377          7115 9138
item20378          17782 46260
item20379          9260 4449
item20380          20376 45854
item20381          15770 17413
item20382          21563 31044
item20383          15643 44122
item20384          2422 42637
item20385          21085 10711
item20386          2030 4225
item20387          10655 30748
item20388          23890 15194
item20389          11127 18508
item20390          11364 19269
item20391          19283 18107
item20392          24334 30076
item20393          20246 22125
item20394          4554 46198
item20395          7481 39713
item20396          10985 31924
item20397          3039 14273
item20398          131 8516
item20399          1529 16239
item20400          19311 3387
item20401          19714 46982
item20402          2110 21955
item20403          20422 35056
item20404          21644 22086
item20405          12635 15189
item20406          11885 31217
item20407          10712 6406
item20408          1242 9936
item20409          13667 699
item20410          12420 45370
item20411          280 7732
item20412          6009 19055
item20413          22072 15353
item20414          2910 28247
item20415          816 49755
item20416          20422 39693
item20417          10194 34297
item20418          2613 47854
item20419          3225 2026
item20420          15492 7629
item20421          760 13973
item20422          14139 16681
item20423          21505 42145
item20424          23877 12506
item20425          16193 4501
item20426          13635 43441
item20427          19471 13114
item20428          23057 48048
item20429          3474 2917
item20430          2193 787
item20431          6310 32995
item20432          23115 34705
item20433          2966 26140
item20434          22698 24230
item20435          3576 41668
item20436          2844 24939
item20437          10920 14148
item20438          793 1704
item20439          20155 25161
item20440          7995 41653
item20441          19061 2130
item20442          4042 17308
item20443          3972 4189
item20444          18600 33834
item20445          22189 45111
item20446          5095 4398
item20447          21468 5958
item20448          6424 47903
item20449          3973 30310
item20450          7992 38329
item20451          8069 12368
item20452          21799 6145
item20453          16294 17013
item20454          16756 8490
item20455          10784 45411
item20456          15588 39089
item20457          19395 14903
item20458          4336 6401
item20459          9670 6858
item20460          16436 38965
item20461          12904 20760
item20462          20298 13999
item20463          2652 2790
item20464          5222 20323
item20465          6597 29182
item20466          22004 42137
item20467          4908 28454
item20468          11077 37471
item20469          22397 3978
item20470          18810 49350
item20471          8000 399
item20472          3717 48310
item20473          16602 17220
item20474          4012 2423
item20475          1841 38143
item20476          4108 28360
item20477          21576 5397
item20478          5181 38141
item20479          9417 28575
item20480          17424 1851
item20481          10338 7394
item20482          9472 18871
item20483          20592 358
item20484          20674 40856
item20485          23861 3332
item20486          21717 33744
item20487          20845 28573
item20488          23281 35462
item20489          22429 26017
item20490          7766 5804
item20491          12582 32957
item20492          23377 28178
item20493          7072 26607
item20494          24582 40138
item20495          5326 49772
item20496          2560 33070
item20497          19575 20489
item20498          18648 1038
item20499          901 9008
item20500          16341 917
item20501          20018 29193
item20502          609 4923
item20503          16490 34814
item20504          15675 36805
item20505          4416 9615
item20506          16895 16397
item20507          8039 23962
item20508          23205 38324
item20509          10335 43390
item20510          16873 37447
item20511          10045 45569
item20512          4262 32174
item20513          21312 8201
item20514          7716 20366
item20515          1712 2197
item20516          17473 11230
item20517          7747 42116
item20518          14852 42873
item20519          20249 24488
item20520          19332 46101
item20521          1646 26066
item20522          6743 473
item20523          2067 31450
item20524          4542 43720
item20525          6353 45847
item20526          1155 39411
item20527          22806 49478
item20528          6450 40650
item20529          21217 45482
item20530          21998 36919
item20531          24124 4988
item20532          20172 23388
item20533          18065 41469
item20534          16400 70
item20535          6256 806
item20536          1057 25407
item20537          17491 30889
item20538          19589 2572
item20539          6917 9532
item20540          23464 28179
item20541          7320 24678
item20542          404 45234
item20543          22156 18859
item20544          4771 33617
item20545          938 24378
item20546          19388 43690
item20547          10385 39300
item20548          11088 28147
item20549          4982 13489
item20550          3661 47117
item20551          414 10143
item20552          7199 22787
item20553          5175 14310
item20554          1345 36859
item20555          13065 11912
item20556          4391 27444
item20557          830 24809
item20558          8009 17518
item20559          5329 24478
item20560          11730 1728
item20561          16419 17247
item20562          7933 19555
item20563          24487 10734
item20564          22206 39362
item20565          23609 40902
item20566          16252 4400
item20567          8948 33652
item20568          16858 19840
item20569          13003 40879
item20570          9134 36117
item20571          24316 21398
item20572          19327 34852
item20573          20679 48632
item20574          7098 46852
item20575          7448 21197
item20576          5287 48741
item20577          3390 24015
item20578          22977 27910
item20579          10897 47149
item20580          14234 20614
item20581          15017 7606
item20582          14391 36831
item20583          12435 34257
item20584          2738 22329
item20585          13776 12205
item20586          12689 37657
item20587          7001 28802
item20588          9890 5738
item20589          8151 43369
item20590          19155 27145
item20591          16748 2497
item20592          15635 55
item20593          7498 20994
item20594          11976 44503
item20595          4288 19330
item20596          15030 4021
item20597          5359 42535
item20598          5890 11196
item20599          8182 9529
item20600          771 34838
item20601          3477 49061
item20602          18870 13063
item20603          19443 38346
item20604          4522 38887
item20605          15841 28452
item20606          7684 23014
item20607          17387 8522
item20608          22744 9888
item20609          2075 23526
item20610          7906 36305
item20611          9711 42170
item20612          23819 28336
item20613          7237 41594
item20614          15159 615
item20615          20340 3138
item20616          18803 34933
item20617          1767 15805
item20618          21408 8249
item20619          8730 36283
item20620          24330 38708
item20621          17032 49621
item20622          17552 47923
item20623          71 39177
item20624          18052 3857
item20625          3296 46981
item20626          21238 26987
item20627          11031 7938
item20628          8272 33040
item20629          3939 44740
item20630          5272 17580
item20631          5159 42394
item20632          847 20738
item20633          18233 48178
item20634          15125 24161
item20635          7289 32824
item20636          12310 15060
item20637          7617 13447
item20638          7540 372
item20639          13416 39935
item20640          14099 19180
item20641          22013 34798
item20642          24684 30459
item20643          24775 7488
item20644          53 1519
item20645          2263 15565
item20646          20556 517
item20647          24929 31171
item20648          8586 42026
item20649          13084 29812
item20650          18060 7790
item20651          24026 23665
item20652          7601 30805
item20653          4892 42170
item20654          21767 41634
item20655          9083 19292
item20656          10621 3669
item20657          24840 31671
item20658          24127 16790
item20659          7265 13344
item20660          8234 10227
item20661          24613 42023
item20662          17823 133
item20663          17074 25306
item20664          5257 7924
item20665          24535 18919
item20666          3595 7218
item20667          4826 28031
item20668          22621 46613
item20669          21620 15365
item20670          15223 20951
item20671          16744 19743
item20672          20443 36778
item20673          12362 20579
item20674          4694 30201
item20675          10357 13519
item20676          22540 33341
item20677          11041 39643
item20678          4030 48072
item20679          13659 36782
item20680          15436 31323
item20681          10205 285
item20682          3620 26380
item20683          24449 10122
item20684          9790 13497
item20685          7471 14908
item20686          7276 15666
item20687          3216 19402
item20688          20417 14814
item20689          8836 47554
item20690          8856 2229
item20691          12270 804
item20692          18098 17210
item20693          1895 36506
item20694          5194 45565
item20695          2518 43800
item20696          17638 23319
item20697          4253 23647
item20698          10805 24667
item20699          7754 43053
item20700          7078 39175
item20701          1603 17386
item20702          3390 29426
item20703          4686 44543
item20704          17616 5002
item20705          22225 31513
item20706          23317 982
item20707          7914 26613
item20708          17318 40070
item20709          22722 6482
item20710          10024 35391
item20711          12846 29625
item20712          15081 47747
item20713          6776 15184
item20714          10565 19444
item20715          13706 13638
item20716          18984 19200
item20717          10348 22809
item20718          4758 24514
item20719          24844 19178
item20720          21975 34935
item20721          18932 10808
item20722          15238 38352
item20723          19810 23089
item20724          7785 47981
item20725          12936 21453
item20726          3449 49228
item20727          22855 717
item20728          18419 8742
item20729          1136 24377
item20730          5717 29192
item20731          4172 2633
item20732          2310 18497
item20733          2434 4152
item20734          15307 2652
item20735          1623 31965
item20736          16888 32868
item20737          21098 41843
item20738          1293 10118
item20739          19812 13151
item20740          11825 13220
item20741          15371 28394
item20742          20692 5310
item20743          5989 43241
item20744          16574 12204
item20745          9956 43984
item20746          10900 37586
item20747          22294 38825
item20748          12343 27257
item20749          8790 19803
item20750          8415 16739
item20751          9374 754
item20752          22148 43784
item20753          20854 34418
item20754          6116 14213
item20755          11466 12220
item20756          18488 5085
item20757          7364 18831
item20758          3117 12284
item20759          4658 19473
item20760          11796 36889
item20761          12703 46202
item20762          5069 40794
item20763          8848 36010
item20764          2899 10862
item20765          24518 43651
item20766          7343 20447
item20767          23266 40653
item20768          16694 13319
item20769          7205 32740
item20770          13523 14676
item20771          423 11483
item20772          5357 29971
item20773          5871 26359
item20774          5053 48972
item20775          20742 12157
item20776          19727 42197
item20777          9627 4724
item20778          24263 1895
item20779          14088 26173
item20780          5018 1157
item20781          14482 8074
item20782          14490 49770
item20783          11422 49943
item20784          5955 30452
item20785          17546 19345
item20786          21231 37975
item20787          494 39028
item20788          17308 4051
item20789          19554 22941
item20790          5603 14126
item20791          16302 5588
item20792          24084 42989
item20793          16840 15983
item20794          23348 39528
item20795          17119 49996
item20796          10818 47737
item20797          4705 24154
item20798          15253 18016
item20799          11055 5907
item20800          7646 11463
item20801          18169 11503
item20802          8854 37407
item20803          5954 22727
item20804          13316 25029
item20805          864 667
item20806          23677 22285
item20807          23359 41231
item20808          23595 30705
item20809          10956 16907
item20810          5275 36477
item20811          21209 36153
item20812          3309 47814
item20813          16504 45620
item20814          23017 162
item20815          24675 15706
item20816          3965 39446
item20817          4911 24132
item20818          24782 473
item20819          1738 1179
item20820          2907 29690
item20821          19133 44884
item20822          15254 5840
item20823          7482 10064
item20824          7266 41298
item20825          7119 28456
item20826          13865 5863
item20827          20730 14517
item20828          10905 39275
item20829          19122 2596
item20830          6448 10440
item20831          13427 16571
item20832          6790 24892
item20833          6823 31591
item20834          14555 47731
item20835          9434 19410
item20836          3843 37743
item20837          6424 33211
item20838          776 395
item20839          13201 16261
item20840          6835 30092
item20841          688 5256
item20842          11419 3874
item20843          10385 5382
item20844          24255 8508
item20845          1044 22674
item20846          7910 32098
item20847          11445 48052
item20848          22922 45233
item20849          20896 16182
item20850          1763 14025
item20851          18923 16236
item20852          9021 24035
item20853          24378 2491
item20854          3309 45926
item20855          14179 7402
item20856          8970 29638
item20857          11862 48230
item20858          11197 118
item20859          5166 25580
item20860          15971 15660
item20861          8864 21814
item20862          16949 11594
item20863          8199 46968
item20864          1894 2244
item20865          9405 28323
item20866          21330 11581
item20867          24417 2766
item20868          1841 14273
item20869          2876 44847
item20870          20056 1046
item20871          9644 19625
item20872          10051 41090
item20873          18970 12721
item20874          11068 41296
item20875          8045 17421
item20876          24918 20834
item20877          8042 9151
item20878          6689 33746
item20879          2804 24015
item20880          5605 41417
item20881          7805 7861
item20882          16248 45693
item20883          18886 22985
item20884          14444 35720
item20885          21147 18484
item20886          8776 27266
item20887          2497 22285
item20888          23941 19200
item20889          14242 46608
item20890          7036 45921
item20891          16608 27518
item20892          2057 34118
item20893          14403 2033
item20894          11192 21936
item20895          4518 20489
item20896          12781 26396
item20897          6146 19214
item20898          17118 42077
item20899          12438 41675
item20900          23524 24392
item20901          19692 37576
item20902          8840 8761
item20903          11818 44588
item20904          20494 33412
item20905          2735 17527
item20906          5688 48729
item20907          21005 48839
item20908          1297 36756
item20909          10681 765
item20910          2595 45860
item20911          20609 45653
item20912          24417 34970
item20913          14748 11477
item20914          11110 39596
item20915          5889 11202
item20916          14005 21231
item20917          16501 3509
item20918          7666 2738
item20919          11611 37900
item20920          10651 42785
item20921          20218 32864
item20922          16512 22949
item20923          8149 12661
item20924          4659 36762
item20925          14250 1191
item20926          22347 4335
item20927          10909 21832
item20928          6289 13336
item20929          21037 35961
item20930          17776 42474
item20931          11038 2859
item20932          23880 47168
item20933          8236 38602
item20934          15489 34892
item20935          23488 27452
item20936          10977 31022
item20937          17292 39277
item20938          3090 25678
item20939          7239 26716
item20940          7835 44666
item20941          14506 49980
item20942          4537 22044
item20943          17874 26125
item20944          1036 15719
item20945          1139 21684
item20946          9724 10271
item20947          19727 36267
item20948          2436 24588
item20949          11961 14399
item20950          6347 22285
item20951          4182 42312
item20952          7034 4305
item20953          18865 24572
item20954          21511 24292
item20955          2421 33474
item20956          19212 44300
item20957          15939 27138
item20958          11002 38350
item20959          11104 27086
item20960          3282 8663
item20961          17193 31696
item20962          16108 4143
item20963          9655 16927
item20964          15985 4262
item20965          13284 29222
item20966          15152 28506
item20967          13922 25154
item20968          12543 36459
item20969          17181 12909
item20970          24409 45972
item20971          11783 14597
item20972          21559 10321
item20973          3090 45636
item20974          17188 10044
item20975          10559 4191
item20976          20670 37277
item20977          4367 7158
item20978          14565 11277
item20979          14376 38838
item20980          13769 48285
item20981          10502 27102
item20982          6444 21838
item20983          19072 46892
item20984          24177 23719
item20985          24183 12384
item20986          3177 1876
item20987          8478 12335
item20988          24399 23978
item20989          4466 24060
item20990          23905 12557
item20991          22317 9073
item20992          12033 26351
item20993          947 26264
item20994          5978 28802
item20995          14670 25068
item20996          8687 32298
item20997          98 25578
item20998          24216 46531
item20999          18889 30916
item21000          20862 49608
item21001          21199 28301
item21002          23033 17405
item21003          11389 26902
item21004          15916 29212
item21005          18728 36988
item21006          16607 22113
item21007          2715 20177
item21008          8279 49828
item21009          5319 23302
item21010          23183 32269
item21011          12669 16373
item21012          11782 16486
item21013          544 28455
item21014          22074 26870
item21015          3333 45989
item21016          2287 46637
item21017          19247 20262
item21018          19049 7338
item21019          22414 13771
item21020          5546 49791
item21021          7147 24566
item21022          9228 32537
item21023          11297 17937
item21024          8161 28751
item21025          7436 26772
item21026          12905 30214
item21027          13269 11594
item21028          16160 46483
item21029          15214 20852
item21030          21272 31147
item21031          17709 18348
item21032          20977 44715
item21033          22122 23917
item21034          1354 10243
item21035          7004 34578
item21036          4237 30797
item21037          20124 30
item21038          1901 20012
item21039          11711 7599
item21040          19917 24158
item21041          11276 23625
item21042          1629 10697
item21043          8811 9289
item21044          19618 32654
item21045          24956 28997
item21046          4523 1428
item21047          6108 42260
item21048          16392 2566
item21049          14198 6950
item21050          23547 44355
item21051          11711 47331
item21052          12711 27331
item21053          23631 10024
item21054          15529 9493
item21055          3721 35972
item21056          9191 8455
item21057          14474 9577
item21058          13855 43110
item21059          522 30936
item21060          5350 9266
item21061          24249 9110
item21062          15899 40029
item21063          3975 20393
item21064          271 39664
item21065          18310 16316
item21066          14466 6764
item21067          17291 33218
item21068          11489 17574
item21069          9720 15251
item21070          8830 5065
item21071          21743 42008
item21072          20070 14739
item21073          18060 32544
item21074          23350 38972
item21075          24192 12389
item21076          14558 39047
item21077          16186 21247
item21078          5150 8590
item21079          13981 29238
item21080          23495 1195
item21081          11062 16108
item21082          24429 49414
item21083          14727 49931
item21084          7960 26882
item21085          3741 12144
item21086          440 48546
item21087          24129 18320
item21088          21959 1797
item21089          12911 930
item21090          19914 41387
item21091          17110 33287
item21092          4408 30645
item21093          20607 1410
item21094          23950 33841
item21095          572 6934
item21096          10229 9696
item21097          19100 47502
item21098          16255 46261
item21099          5891 44997
item21100          274 12409
item21101          3397 10043
item21102          12594 19662
item21103          16592 39520
item21104          24124 26857
item21105          10410 46660
item21106          13299 33083
item21107          17427 41327
item21108          17419 24855
item21109          11886 46229
item21110          20738 29188
item21111          18767 23563
item21112          2098 33751
item21113          4220 34691
item21114          1199 40429
item21115          18482 25417
item21116          2776 32186
item21117          394 6814
item21118          11213 3850
item21119          4198 48305
item21120          1958 10615
item21121          2076 28660
item21122          13551 30535
item21123          16637 1694
item21124          3512 43749
item21125          6714 25730
item21126          17915 26175
item21127          12934 27038
item21128          20599 2973
item21129          3490 34131
item21130          14215 1698
item21131          15164 46897
item21132          16457 1315
item21133          17581 19960
item21134          12110 11223
item21135          17901 45563
item21136          24579 36608
item21137          11143 14470
item21138          8448 39246
item21139          13083 33934
item21140          7992 2192
item21141          23856 21438
item21142          8485 35572
item21143          18076 27858
item21144          23221 22996
item21145          11403 39369
item21146          2744 48024
item21147          615 16814
item21148          22807 43232
item21149          19084 49182
item21150          3170 3582
item21151          4239 30821
item21152          10507 46064
item21153          14466 12920
item21154          21513 8929
item21155          18578 41005
item21156          15374 45036
item21157          7051 3187
item21158          11974 27943
item21159          24680 26462
item21160          12721 14406
item21161          14802 18564
item21162          311 24188
item21163          29 2955
item21164          13081 23874
item21165          23730 11432
item21166          4428 9786
item21167          4965 46705
item21168          23747 24515
item21169          11817 27531
item21170          5269 32827
item21171          10602 12975
item21172          4670 33926
item21173          11214 40866
item21174          9719 40631
item21175          17882 39049
item21176          19269 17660
item21177          2531 11813
item21178          19114 4054
item21179          22387 2796
item21180          13708 18114
item21181          13276 37198
item21182          8234 15165
item21183          17150 31167
item21184          8876 49864
item21185          18719 48177
item21186          9620 40559
item21187          24468 25065
item21188          24938 12966
item21189          2757 25065
item21190          19895 7429
item21191          699 3197
item21192          9805 28327
item21193          10548 40964
item21194          15570 26567
item21195          19229 41964
item21196          5776 5917
item21197          14754 36117
item21198          13723 48881
item21199          1880 39704
item21200          19731 8824
item21201          8915 16680
item21202          19133 35093
item21203          1007 14576
item21204          9216 10187
item21205          14550 42870
item21206          13764 11459
item21207          1517 14945
item21208          3914 5748
item21209          24138 18623
item21210          17141 19175
item21211          11831 13024
item21212          15658 23133
item21213          4549 3589
item21214          6751 16554
item21215          22445 25339
item21216          19787 18415
item21217          3120 37054
item21218          17685 9427
item21219          7875 28748
item21220          14161 1911
item21221          24948 1930
item21222          23907 4363
item21223          19808 5274
item21224          8246 41800
item21225          22317 460
item21226          10274 37972
item21227          747 16847
item21228          4200 33447
item21229          10625 16921
item21230          17799 22
item21231          21205 46024
item21232          4354 36028
item21233          1972 98
item21234          11111 8431
item21235          988 11093
item21236          4814 45884
item21237          21573 46901
item21238          16434 38068
item21239          10602 49057
item21240          19329 15881
item21241          7538 22902
item21242          7881 45274
item21243          1462 37921
item21244          773 27345
item21245          8282 45896
item21246          3546 32162
item21247          21776 5367
item21248          8553 34150
item21249          5650 35619
item21250          19527 2369
item21251          13112 5469
item21252          8335 27321
item21253          17688 27358
item21254          9672 26681
item21255          18069 32606
item21256          369 20600
item21257          19904 7538
item21258          9671 3906
item21259          23293 25442
item21260          24018 18828
item21261          9578 12446
item21262          6403 46263
item21263          13148 28203
item21264          14366 10455
item21265          6846 22622
item21266          12596 26803
item21267          8542 39029
item21268          4204 47111
item21269          11997 34669
item21270          13225 763
item21271          2030 23882
item21272          8169 23693
item21273          24819 47688
item21274          22466 2536
item21275          18958 24315
item21276          24710 9565
item21277          9414 5163
item21278          14966 36639
item21279          19084 42896
item21280          13009 9352
item21281          9517 27123
item21282          12220 26753
item21283          12686 35713
item21284          10644 26139
item21285          21531 13747
item21286          11284 41712
item21287          20317 44902
item21288          24173 19832
item21289          21039 14904
item21290          292 4119
item21291          19697 6577
item21292          19472 20991
item21293          3498 42908
item21294          11091 40608
item21295          8088 17663
item21296          14141 11901
item21297          8170 34119
item21298          14127 10863
item21299          15435 2204
item21300          21612 42175
item21301          21106 23568
item21302          23032 28753
item21303          24563 39422
item21304          1012 16473
item21305          6784 21032
item21306          22977 48772
item21307          4206 28305
item21308          6550 9821
item21309          20655 2868
item21310          6968 14707
item21311          19103 7836
item21312          9428 24398
item21313          2536 20998
item21314          19533 6609
item21315          4888 44436
item21316          7312 22264
item21317          13569 39556
item21318          22365 22416
item21319          6398 20403
item21320          9957 45796
item21321          12083 29986
item21322          11844 9575
item21323          6324 24160
item21324          22436 21728
item21325          19339 14695
item21326          15634 42866
item21327          541 7167
item21328          17561 21509
item21329          988 48493
item21330          11646 11715
item21331          13960 36369
item21332          14318 8096
item21333          5318 7947
item21334          18362 7424
item21335          8348 45759
item21336          16709 26669
item21337          17378 12320
item21338          1208 43192
item21339          11989 27405
item21340          20617 35848
item21341          12575 15908
item21342          20132 1633
item21343          22731 12239
item21344          18572 11481
item21345          10629 46291
item21346          9552 33816
item21347          560 33108
item21348          12885 26867
item21349          22555 21809
item21350          7248 48677
item21351          8880 10088
item21352          11626 30318
item21353          226 35681
item21354          1448 43435
item21355          8085 43553
item21356          12007 23017
item21357          22495 32973
item21358          1104 47748
item21359          12360 32339
item21360          14144 22907
item21361          11638 28961
item21362          21437 35922
item21363          20128 2286
item21364          11154 14935
item21365          7823 22438
item21366          12033 23648
item21367          331 25283
item21368          19224 22622
item21369          3197 1267
item21370          7968 5629
item21371          2920 517
item21372          19801 38453
item21373          3382 20435
item21374          1178 42565
item21375          21214 25240
item21376          6388 2959
item21377          21479 13958
item21378          193 33938
item21379          21813 10405
item21380          15603 43751
item21381          11416 9633
item21382          6783 10454
item21383          24964 128
item21384          4448 2707
item21385          5822 9767
item21386          755 24719
item21387          16234 38562
item21388          24236 5786
item21389          22485 42748
item21390          7399 5232
item21391          11476 17826
item21392          6148 17985
item21393          16469 13554
item21394          18860 39373
item21395          14253 10433
item21396          22493 48592
item21397          11174 46519
item21398          16708 33161
item21399          22194 28968
item21400          12690 25568
item21401          22239 37123
item21402          14829 40406
item21403          22249 33170
item21404          12148 14303
item21405          21545 3539
item21406          22698 10110
item21407          17636 27048
item21408          19381 4968
item21409          14662 14006
item21410          2952 47714
item21411          12680 34355
item21412          11956 6373
item21413          3109 40263
item21414          12500 25561
item21415          17569 32579
item21416          9788 30589
item21417          1600 12149
item21418          13158 36194
item21419          6799 27904
item21420          15148 47955
item21421          17500 1578
item21422          18556 32160
item21423          9874 11507
item21424          2168 8338
item21425          7440 40296
item21426          5369 38988
item21427          23912 30585
item21428          11229 5645
item21429          23603 34341
item21430          18622 45771
item21431          18765 11294
item21432          11224 27487
item21433          14096 44372
item21434          16346 12073
item21435          6979 13994
item21436          1647 44585
item21437          4395 182
item21438          16754 3561
item21439          23179 33977
item21440          14636 35674
item21441          14619 24083
item21442          4542 10188
item21443          13942 12732
item21444          7333 46495
item21445          19705 39485
item21446          15851 32719
item21447          4312 37536
item21448          11289 5168
item21449          14776 20763
item21450          17492 14327
item21451          2707 12509
item21452          16141 46505
item21453          1221 33926
item21454          1363 8695
item21455          2999 14156
item21456          11776 30738
item21457          4262 20020
item21458          23368 43283
item21459          22062 26625
item21460          15741 12426
item21461          14130 46397
item21462          10986 2835
item21463          24758 23421
item21464          18769 37388
item21465          18921 12249
item21466          7026 29367
item21467          14838 20257
item21468          2806 28105
item21469          18264 11785
item21470          7585 29778
item21471          15648 15742
item21472          7218 5792
item21473          4613 19915
item21474          18169 1899
item21475          14009 28696
item21476          12602 11518
item21477          720 47333
item21478          19386 42843
item21479          7478 4337
item21480          22080 45347
item21481          4250 45938
item21482          10910 47485
item21483          18338 5078
item21484          1338 38203
item21485          13930 37378
item21486          10377 34032
item21487          16616 43958
item21488          4341 31670
item21489          2527 44022
item21490          2556 7179
item21491          11124 2818
item21492          11094 185
item21493          5456 45851
item21494          18841 28962
item21495          9815 8220
item21496          29 46468
item21497          24699 43521
item21498          16076 31044
item21499          24819 1046
item21500          10766 16239
item21501          526 36258
item21502          20370 42321
item21503          940 7190
item21504          15410 46726
item21505          6781 40800
item21506          21744 31716
item21507          11734 21498
item21508          20884 29425
item21509          2927 25440
item21510          20770 18790
item21511          1821 3603
item21512          21626 10110
item21513          16077 35988
item21514          14665 32381
item21515          20527 33886
item21516          8209 15788
item21517          20965 6696
item21518          23171 22340
item21519          16896 35870
item21520          24335 46924
item21521          8775 13788
item21522          6351 42864
item21523          2665 48727
item21524          13578 43851
item21525          10201 23304
item21526          14993 43000
item21527          7275 6743
item21528          9179 23893
item21529          14591 30717
item21530          10504 36350
item21531          12795 12292
item21532          8345 26338
item21533          18998 40294
item21534          5125 2632
